datetime,ghi (w/m2),dni (w/m2),dhi (w/m2),wet bulb temp (c),dew point temp (c),energy (kwh),day_sin,day_cos,rolling_mean
2010-06-05,3254.25,3844.0,1663.25,187.938615,167.0,3672.39915,-0.974928,-0.222521,3302.28675
2010-06-06,3331.2,6451.05,905.7,170.008149,140.145,6633.73495,-0.781831,0.62349,4000.187333
2010-06-07,2371.05,2368.2,1388.05,127.796794,87.03,2220.792971,0.0,1.0,4175.642357
2010-06-08,2987.75,2583.0,1680.75,111.116792,73.15,2594.75631,0.781831,0.62349,3816.428077
2010-06-09,4781.0,5810.0,1440.0,136.85613,92.05,5823.08635,0.974928,-0.222521,3546.211877
2010-06-10,6622.5,7907.5,1638.5,122.47198,63.0,7797.3513,0.433884,-0.900969,5405.064653
2010-06-11,6557.0,5426.0,2738.0,159.4532,111.7,5245.8609,-0.433884,-0.900969,6288.766183
2010-06-12,3127.4,382.0,3013.6,177.9016,162.18,442.210331,-0.974928,-0.222521,4495.140844
2010-06-13,3625.266667,7146.333333,840.066667,133.922897,64.486667,7314.560233,-0.781831,0.62349,4334.210488
2010-06-14,2335.833333,2591.166667,1454.083333,160.995033,139.233333,2432.874792,0.0,1.0,3396.548452
2010-06-15,702.0,363.0,673.416667,151.07175,146.433333,465.092482,0.781831,0.62349,3404.175836
2010-06-16,2622.5,3964.25,1134.833333,136.80193,110.566667,3997.662419,0.974928,-0.222521,2298.543231
2010-06-17,3465.0,6616.083333,854.5,156.967867,130.633333,6772.914158,0.433884,-0.900969,3745.22302
2010-06-18,2515.3,3240.466667,1532.7,170.412823,147.686667,3092.408907,-0.433884,-0.900969,4620.995161
2010-06-19,2574.7,3595.2,1297.3,161.330822,126.58,3405.215235,-0.974928,-0.222521,4423.512767
2010-06-20,3057.5,6505.25,707.0,151.855362,111.475,6692.911625,-0.781831,0.62349,4396.845256
2010-06-21,3264.9,6655.55,796.2,137.992706,103.755,6986.37475,0.0,1.0,5694.83387
2010-06-22,3036.6,5313.6,1089.4,158.388544,129.5,5310.799585,0.781831,0.62349,6330.028653
2010-06-23,1241.8,504.4,1126.2,120.64772,110.8,574.447773,0.974928,-0.222521,4290.540702
2010-06-24,3340.866667,5999.533333,997.2,88.402063,52.42,6465.235526,0.433884,-0.900969,4116.827628
2010-06-25,3109.083333,6542.916667,661.5,99.404944,55.35,6898.557542,-0.433884,-0.900969,4646.08028
2010-06-26,3236.55,6591.65,760.7,109.901094,51.66,6823.327025,-0.974928,-0.222521,6729.040031
2010-06-27,2657.866667,3000.6,1644.133333,144.415838,124.14,2899.538605,-0.781831,0.62349,5540.474391
2010-06-28,1702.583333,970.25,1459.666667,136.78543,116.275,794.891931,0.0,1.0,3505.919187
2010-06-29,1574.75,541.25,1412.75,124.79029,91.65,395.815632,0.781831,0.62349,1363.415389
2010-06-30,1824.0,969.0,1531.25,129.296515,95.525,821.551767,0.974928,-0.222521,670.75311
2010-07-01,4420.0,2116.0,3501.0,211.8437,185.1,1961.496066,0.433884,-0.900969,1059.621155
2010-07-02,6568.0,6162.0,2880.0,219.8157,183.2,5862.633,-0.433884,-0.900969,2881.893611
2010-07-03,6319.0,7464.5,1740.5,208.65485,170.8,7505.02825,-0.974928,-0.222521,5109.719105
2010-07-04,4972.0,6156.0,1642.0,205.1017,180.6,6380.156,-0.781831,0.62349,6582.60575
2010-07-05,3924.5,6771.75,953.5,197.051778,175.6,6840.574025,0.0,1.0,6908.586092
2010-07-06,1182.25,460.5,1109.0,146.241482,134.125,392.091873,0.781831,0.62349,4537.607299
2010-07-07,3342.083333,5409.583333,1200.5,113.688283,59.675,5451.683907,0.974928,-0.222521,4228.116602
2010-07-08,2760.666667,2286.666667,1908.0,129.528212,100.65,2071.05305,0.433884,-0.900969,2638.276277
2010-07-09,3224.5,2791.5,1998.0,143.396905,123.25,2618.251419,-0.433884,-0.900969,3380.329459
2010-07-10,7517.75,10427.5,1040.75,146.18271,80.125,10304.7425,-0.974928,-0.222521,4998.015656
2010-07-11,6431.75,4645.5,3196.75,164.6828,117.025,4534.147,-0.781831,0.62349,5819.046973
2010-07-12,5481.333333,1702.333333,4151.333333,178.672573,156.416667,1204.758818,0.0,1.0,5347.882773
2010-07-13,2338.066667,1835.866667,1624.466667,138.152297,118.573333,1747.706194,0.781831,0.62349,2495.537337
2010-07-14,3242.6,5268.4,1242.5,149.46755,125.96,5444.23079,0.974928,-0.222521,2798.898601
2010-07-15,3602.2,7180.6,796.4,145.232986,105.84,7226.9154,0.433884,-0.900969,4806.284128
2010-07-16,1859.8,1225.466667,1532.8,142.208557,123.16,1149.309527,-0.433884,-0.900969,4606.818572
2010-07-17,2009.2,1626.033333,1300.8,118.592045,101.86,1622.931395,-0.974928,-0.222521,3333.052107
2010-07-18,2328.55,1911.3,1630.7,135.538032,122.815,1668.416222,-0.781831,0.62349,1480.219048
2010-07-19,3534.892857,4703.642857,1470.785714,122.406651,94.803571,4741.528261,0.0,1.0,2677.625292
2010-07-20,3385.52381,4661.190476,1628.714286,119.127799,100.371429,4842.916214,0.781831,0.62349,3750.953566
2010-07-21,3417.083333,6289.916667,1022.75,116.816052,78.675,6460.71375,0.974928,-0.222521,5348.386075
2010-07-22,3602.0,7409.0,703.0,120.61867,66.675,7590.376375,0.433884,-0.900969,6298.002113
2010-07-23,3456.75,6298.75,828.75,128.02037,83.55,6469.8858,-0.433884,-0.900969,6840.325308
2010-07-24,3242.928571,3203.642857,1791.357143,105.331533,67.092857,3148.572096,-0.974928,-0.222521,5736.27809
2010-07-25,3689.571429,6952.607143,815.142857,117.36084,42.982143,6933.956429,-0.781831,0.62349,5517.471442
2010-07-26,2612.25,2116.5,1613.5,146.814162,117.075,1880.645925,0.0,1.0,3987.724817
2010-07-27,3524.65,5023.05,1440.5,150.423038,122.1,5019.671315,0.781831,0.62349,4611.424556
2010-07-28,1929.85,953.95,1545.75,146.659205,126.625,674.215871,0.974928,-0.222521,2524.84437
2010-07-29,2641.5,2335.75,1702.0,128.343832,113.05,2174.923485,0.433884,-0.900969,2622.93689
2010-07-30,3054.75,3472.75,1438.5,146.722618,129.7,3373.022475,-0.433884,-0.900969,2074.053944
2010-07-31,3434.5,4562.75,1510.25,160.38365,138.425,4552.3855,-0.974928,-0.222521,3366.777153
2010-08-01,9203.0,11608.0,1002.5,199.1953,150.8,11344.1825,-0.781831,0.62349,6423.196825
2010-08-02,7326.0,7410.0,1876.0,242.0533,202.3,6937.6195,0.0,1.0,7611.395833
2010-08-03,4045.0,1498.0,3216.0,202.8861,180.0,1283.66195,0.781831,0.62349,6521.821317
2010-08-04,4744.0,5901.666667,1817.333333,204.025833,176.7,5795.05885,0.974928,-0.222521,4672.113433
2010-08-05,3450.6,4370.333333,1782.266667,188.785043,170.56,4188.979,0.433884,-0.900969,3755.899933
2010-08-06,1933.0,1321.6,1552.4,111.499718,64.46,1141.01054,-0.433884,-0.900969,3708.349463
2010-08-07,1338.65,437.9,1257.25,116.484811,51.88,292.378708,-0.974928,-0.222521,1874.122749
2010-08-08,2362.25,1238.5,1946.25,102.771895,53.2,1182.788925,-0.781831,0.62349,872.059391
2010-08-09,5042.0,6828.5,1425.0,106.27188,58.7,6639.2515,0.0,1.0,2704.806378
2010-08-10,7397.0,10566.0,1060.0,161.4657,36.6,10420.678,0.781831,0.62349,6080.906142
2010-08-11,7857.0,8700.0,1434.0,193.061,142.4,8489.047304,0.974928,-0.222521,8516.325601
2010-08-12,5905.0,2878.666667,3425.0,165.476533,136.133333,1995.057109,0.433884,-0.900969,6968.260804
2010-08-13,2642.5,1127.833333,2064.0,141.628524,120.591667,921.956766,-0.433884,-0.900969,3802.020393
2010-08-14,2462.5,818.785714,2048.142857,117.479836,78.925,702.906704,-0.974928,-0.222521,1206.640193
2010-08-15,3778.833333,3215.547619,2185.690476,152.257665,122.366667,3004.279621,-0.781831,0.62349,1543.047697
2010-08-16,3808.333333,5049.333333,1506.0,138.4735,103.233333,4864.129,0.0,1.0,2857.105108
2010-08-17,3596.833333,4660.333333,1308.666667,122.52742,100.183333,4658.203967,0.781831,0.62349,4175.537529
2010-08-18,2732.0,1742.0,2111.0,87.195827,53.6,1458.417158,0.974928,-0.222521,3660.250042
2010-08-19,3635.0,3709.5,1723.75,119.039395,93.666667,3573.467798,0.433884,-0.900969,3230.029641
2010-08-20,3156.666667,2669.166667,2057.416667,130.346625,101.3,2535.899183,-0.433884,-0.900969,2522.594713
2010-08-21,3835.833333,4621.583333,1656.333333,134.40434,103.5,4274.991411,-0.974928,-0.222521,3461.452797
2010-08-22,3723.166667,3407.916667,1914.333333,102.807143,65.9,3082.212142,-0.781831,0.62349,3297.700912
2010-08-23,2434.333333,1228.047619,2035.238095,125.07023,96.3,945.746377,0.0,1.0,2767.649976
2010-08-24,3985.0,3951.285714,2075.928571,97.323802,34.05,3854.2493,0.781831,0.62349,2627.402606
2010-08-25,2845.333333,1280.5,2312.333333,118.940377,78.433333,998.794117,0.974928,-0.222521,1932.929931
2010-08-26,2443.666667,673.0,2215.0,119.768223,81.1,466.97212,0.433884,-0.900969,1773.338512
2010-08-27,3774.833333,3202.333333,2089.0,117.377082,67.766667,2919.832952,-0.433884,-0.900969,1461.866396
2010-08-28,5027.666667,8410.916667,865.041667,146.562933,92.9,8550.318062,-0.974928,-0.222521,3979.041045
2010-08-29,1759.333333,763.083333,1618.791667,165.32215,140.533333,903.971326,-0.781831,0.62349,4124.707447
2010-08-30,2607.0,965.0,2256.666667,153.29214,136.966667,737.67976,0.0,1.0,3397.323049
2010-08-31,2729.166667,1499.166667,2284.166667,137.83687,115.5,1177.611325,0.781831,0.62349,939.754137
2010-09-01,8645.0,9959.0,1339.0,230.2624,169.1,9543.0674,0.974928,-0.222521,3819.452828
2010-09-02,5994.0,4837.0,2454.0,262.78135,225.4,4843.18095,0.433884,-0.900969,5187.953225
2010-09-03,5891.0,6597.0,2007.0,190.4626,136.8,6472.375,-0.433884,-0.900969,6952.87445
2010-09-04,2765.0,991.0,2342.5,190.7351,173.6,1013.476775,-0.974928,-0.222521,4109.677575
2010-09-05,2902.0,2480.75,1580.75,160.835952,132.275,2310.681488,-0.781831,0.62349,3265.511088
2010-09-06,2320.2,1836.15,1546.35,117.6425,83.515,1619.381972,0.0,1.0,1647.846745
2010-09-07,1494.3,472.6,1364.4,104.581712,86.835,383.741599,0.781831,0.62349,1437.935019
2010-09-08,2827.0,2398.0,1927.5,126.58039,111.375,2184.13125,0.974928,-0.222521,1395.751607
2010-09-09,3903.0,2677.0,2503.0,103.86874,60.4,2454.2975,0.433884,-0.900969,1674.056783
2010-09-10,6677.0,8704.0,1252.0,186.96403,95.3,8695.8415,-0.433884,-0.900969,4444.75675
2010-09-11,2239.0,143.0,2189.0,208.9016,199.7,136.240759,-0.974928,-0.222521,3762.126586
2010-09-12,4961.0,1285.5,3973.5,137.261025,88.35,1132.801194,-0.781831,0.62349,3321.627817
2010-09-13,3093.5,764.0,2645.5,114.71875,86.2,655.426179,0.0,1.0,641.489377
2010-09-14,4026.0,2215.0,2749.0,121.30625,83.7,2128.35475,0.781831,0.62349,1305.527374
2010-09-15,3850.5,2292.5,2672.0,133.68445,102.25,2206.12945,0.974928,-0.222521,1663.30346
2010-09-16,4418.0,2580.0,2697.0,136.41234,106.2,2323.4924,0.433884,-0.900969,2219.325533
2010-09-17,4815.5,4746.0,2136.5,126.536665,74.25,4435.3861,-0.433884,-0.900969,2988.335983
2010-09-18,3937.0,1781.5,2686.5,122.85086,72.55,1535.123349,-0.974928,-0.222521,2764.667283
2010-09-19,4452.5,4206.5,2137.0,135.403185,92.45,3983.43495,-0.781831,0.62349,3317.981466
2010-09-20,6228.5,9057.5,847.0,137.57181,98.1,8899.3245,0.0,1.0,4805.960933
2010-09-21,6735.5,9373.5,870.0,142.55459,86.45,9308.02385,0.781831,0.62349,7396.927767
2010-09-22,6215.0,8827.0,882.0,158.28283,108.3,8973.8063,0.974928,-0.222521,9060.384883
2010-09-23,6196.0,7944.0,1074.0,156.07298,63.15,7959.107425,0.433884,-0.900969,8746.979192
2010-09-24,4346.5,2926.0,2493.5,166.23812,131.25,2919.289233,-0.433884,-0.900969,6617.400986
2010-09-25,5938.0,7046.5,1409.5,158.06557,121.6,7277.58975,-0.974928,-0.222521,6051.995469
2010-09-26,4054.5,1677.0,2902.0,165.63215,142.15,1466.094514,-0.781831,0.62349,3887.657832
2010-09-27,4005.5,1831.0,2953.5,118.72029,68.3,1744.326575,0.0,1.0,3496.003613
2010-09-28,5719.5,6299.5,1691.5,138.222665,90.0,6562.62435,0.781831,0.62349,3257.681813
2010-09-29,6339.0,8031.0,1252.5,165.21172,113.0,8153.914225,0.974928,-0.222521,5486.95505
2010-09-30,6312.5,7853.0,1597.5,184.9485,156.25,7438.62,0.433884,-0.900969,7385.052858
2010-10-01,6036.0,3049.0,3829.0,181.6485,133.1,3072.29845,-0.433884,-0.900969,6221.610892
2010-10-02,7653.0,9199.0,1397.0,261.6311,241.5,9053.0257,-0.974928,-0.222521,6521.314717
2010-10-03,6598.2,7111.8,2045.4,203.10164,146.02,6626.0726,-0.781831,0.62349,6250.465583
2010-10-04,3510.8,2215.7,2533.1,177.942025,153.03,1843.972525,0.0,1.0,5841.023608
2010-10-05,2119.0,885.75,1816.0,119.310198,83.675,852.516475,0.781831,0.62349,3107.520533
2010-10-06,3726.0,7721.083333,623.666667,109.097036,68.591667,8206.724708,0.974928,-0.222521,3634.404569
2010-10-07,3900.214286,7270.095238,866.261905,113.297516,75.290476,7299.290738,0.433884,-0.900969,5452.843974
2010-10-08,4410.285714,8387.571429,731.571429,106.401336,40.842857,8267.347127,-0.433884,-0.900969,7924.454191
2010-10-09,2655.2,526.0,2456.0,125.95227,89.56,441.298461,-0.974928,-0.222521,5335.978776
2010-10-10,2529.3,437.5,2325.5,143.44225,126.59,729.975594,-0.781831,0.62349,3146.207061
2010-10-11,1440.5,150.0,1417.0,198.40165,194.05,198.347338,0.0,1.0,456.540464
2010-10-12,5327.0,1541.0,4234.0,150.42033,103.9,1239.2099,0.781831,0.62349,722.510944
2010-10-13,5652.5,4064.0,2918.5,152.207695,111.4,3723.336082,0.974928,-0.222521,1720.297773
2010-10-14,4750.0,2270.0,3248.0,99.62969,37.8,1967.496323,0.433884,-0.900969,2310.014102
2010-10-15,4309.0,1101.0,3489.0,128.58762,80.1,1449.632,-0.433884,-0.900969,2380.154802
2010-10-16,7394.0,9838.0,990.0,148.52336,99.7,9938.75245,-0.974928,-0.222521,4451.960258
2010-10-17,7542.545455,9911.181818,1050.454545,172.537659,135.609091,9682.858355,-0.781831,0.62349,7023.747602
2010-10-18,4570.954545,8956.318182,743.545455,182.772041,125.940909,8796.505045,0.0,1.0,9472.705283
2010-10-19,8332.5,10797.5,1188.5,179.2534,30.0,10319.8205,0.781831,0.62349,9599.727967
2010-10-20,5349.0,3670.7,2942.2,191.37511,125.96,3412.078433,0.974928,-0.222521,7509.467993
2010-10-21,4760.0,4296.8,2305.8,137.99613,92.54,4068.1144,0.433884,-0.900969,5933.337778
2010-10-22,5205.0,2828.0,3509.0,144.29516,115.8,2592.302,-0.433884,-0.900969,3357.498278
2010-10-23,1189.0,1994.0,317.0,33.0015,26.3,2037.672,-0.974928,-0.222521,2899.3628
2010-10-24,5111.2,3709.6,2365.4,129.39934,96.38,3545.54344,-0.781831,0.62349,2725.17248
2010-10-25,7920.3,8982.4,1420.6,181.67646,137.42,8722.83461,0.0,1.0,4768.68335
2010-10-26,6559.5,6189.0,1961.0,190.9842,157.3,6352.31313,0.781831,0.62349,6206.89706
2010-10-27,2676.5,212.5,2565.5,186.876575,161.65,178.935513,0.974928,-0.222521,5084.694418
2010-10-28,6648.0,4254.0,3339.0,131.35469,97.5,3898.042,0.433884,-0.900969,3476.430214
2010-10-29,6463.0,4977.0,2746.5,114.11877,54.35,4734.2464,-0.433884,-0.900969,2937.074638
2010-10-30,4942.0,3104.0,3142.0,139.20298,91.6,3384.6508,-0.974928,-0.222521,4005.6464
2010-10-31,8030.0,10193.0,1049.0,157.22509,102.8,10313.401,-0.781831,0.62349,6144.0994
2010-11-01,6939.0,5126.0,3025.0,166.3189,113.2,4720.094391,0.0,1.0,6139.382064
2010-11-02,2985.5,300.5,2857.5,242.56255,223.3,240.013977,0.781831,0.62349,5091.169789
2010-11-03,6092.75,6458.5,2191.5,215.09985,138.175,6063.83725,0.974928,-0.222521,3674.648539
2010-11-04,4564.25,5563.0,1664.0,190.019445,149.475,5320.833775,0.433884,-0.900969,3874.895001
2010-11-05,3835.25,7100.5,784.0,122.429838,63.925,7138.308725,-0.433884,-0.900969,6174.326583
2010-11-06,3044.5,5900.25,772.75,119.089137,83.675,6128.094125,-0.974928,-0.222521,6195.745542
2010-11-07,3042.05,4870.35,1017.75,145.8163,100.93,4739.861858,-0.781831,0.62349,6002.088236
2010-11-08,1306.2,216.4,1241.0,118.59309,24.32,154.195419,0.0,1.0,3674.050467
2010-11-09,3922.5,2431.0,2529.0,129.09843,72.1,2122.2496,0.781831,0.62349,2338.768959
2010-11-10,6384.0,6691.4,2316.6,109.49467,55.64,6584.895,0.974928,-0.222521,2953.780006
2010-11-11,5249.0,2275.6,3864.4,147.0004,118.56,1919.108,0.433884,-0.900969,3542.0842
2010-11-12,4923.0,1093.0,4095.0,179.1687,150.2,832.185973,-0.433884,-0.900969,3112.062991
2010-11-13,5921.0,2942.0,3696.0,145.3329,102.2,2634.498099,-0.974928,-0.222521,1795.264024
2010-11-14,5038.0,1728.0,3894.0,147.378,101.9,1525.857693,-0.781831,0.62349,1664.180588
2010-11-15,6248.0,4988.0,3158.0,147.1047,90.9,5128.5065,0.0,1.0,3096.287431
2010-11-16,8450.5,10006.0,1154.5,172.88925,124.9,10371.49175,0.781831,0.62349,5675.285314
2010-11-17,2148.0,2101.0,1433.0,185.0515,165.0,3769.63605,0.974928,-0.222521,6423.211433
2010-11-18,8941.25,10259.0,1455.0,214.962875,178.975,9820.6035,0.433884,-0.900969,7987.243767
2010-11-19,8704.25,10278.0,1218.5,233.941075,201.975,9828.7295,-0.433884,-0.900969,7806.323017
2010-11-20,7595.5,7251.5,1940.5,250.57265,208.1,6890.99215,-0.974928,-0.222521,8846.77505
2010-11-21,2857.0,206.0,2688.0,232.6579,192.3,167.776929,-0.781831,0.62349,5629.166193
2010-11-22,2400.0,117.0,2340.5,197.8196,187.85,102.230457,0.0,1.0,2386.999845
2010-11-23,5077.0,2323.0,3651.0,159.3749,113.5,2108.7435,0.781831,0.62349,792.916962
2010-11-24,9093.0,11079.0,1234.0,183.6077,138.3,10949.303,0.974928,-0.222521,4386.758986
2010-11-25,7733.0,6583.0,2770.0,192.0141,158.2,6308.983,0.433884,-0.900969,6455.6765
2010-11-26,6177.0,3080.0,3926.0,135.82498,66.7,2700.6522,-0.433884,-0.900969,6652.9794
2010-11-27,7980.0,8350.0,1880.0,154.111,89.6,7731.4578,-0.974928,-0.222521,5580.364333
2010-11-28,8967.0,11047.0,981.0,181.4779,118.4,10411.2945,-0.781831,0.62349,6947.8015
2010-11-29,8912.0,11151.0,1048.0,217.0704,150.7,10709.3925,0.0,1.0,9617.3816
2010-11-30,8454.5,9954.5,1220.5,208.24435,92.65,9475.6177,0.781831,0.62349,10198.768233
2010-12-01,6905.0,5701.0,2637.0,163.5093,100.9,5351.0677,0.974928,-0.222521,8512.025967
2010-12-02,5513.0,2789.5,3447.0,230.7295,205.4,2490.793,0.433884,-0.900969,5772.4928
2010-12-03,5463.75,5080.0,2231.75,220.6492,82.625,4734.718648,-0.433884,-0.900969,4192.193116
2010-12-04,1369.75,296.5,1274.25,168.610875,144.725,359.062549,-0.974928,-0.222521,2528.191399
2010-12-05,3714.5,6621.0,891.25,155.925965,98.7,6694.806375,-0.781831,0.62349,3929.529191
2010-12-06,3142.25,6801.25,646.0,128.199565,79.9,6898.219422,0.0,1.0,4650.696115
2010-12-07,1038.75,164.583333,996.416667,84.281117,70.25,146.177038,0.781831,0.62349,4579.734278
2010-12-08,1946.5,487.666667,1702.833333,143.842663,121.95,399.585765,0.974928,-0.222521,2481.327408
2010-12-09,2887.5,1300.5,2262.5,95.87188,60.6,1163.253788,0.433884,-0.900969,569.672197
2010-12-10,5923.0,6223.0,2342.0,128.86874,74.0,6491.9275,-0.433884,-0.900969,2684.922351
2010-12-11,4829.5,1453.0,3906.0,131.22348,84.6,1114.82625,-0.974928,-0.222521,2923.335846
2010-12-12,8963.0,9573.0,1547.0,203.4707,162.8,8281.8363,-0.781831,0.62349,5296.196683
2010-12-13,6268.5,3120.0,3688.0,183.86395,144.8,2385.7568,0.0,1.0,3927.473117
2010-12-14,5665.0,1996.0,4193.0,155.7391,100.5,1539.90435,0.781831,0.62349,4069.165817
2010-12-15,6488.0,4831.0,3212.5,160.96655,104.7,4650.19675,0.974928,-0.222521,2858.6193
2010-12-16,6630.0,3730.0,3579.0,182.55555,143.4,2845.706292,0.433884,-0.900969,3011.935797
2010-12-17,3812.0,629.0,3510.5,149.58455,96.85,534.196635,-0.433884,-0.900969,2676.699892
2010-12-18,7663.0,6348.0,2460.0,155.8329,102.3,5224.02435,-0.974928,-0.222521,2867.975759
2010-12-19,6775.0,4963.5,3283.5,192.24935,159.6,4484.3115,-0.781831,0.62349,3414.177495
2010-12-20,2251.0,43.0,2225.0,190.0101,156.15,190.505954,0.0,1.0,3299.613935
2010-12-21,4633.5,1916.5,3485.5,217.5015,189.45,1752.938449,0.781831,0.62349,2142.585301
2010-12-22,3315.0,155.0,3201.0,229.0439,210.9,132.833481,0.974928,-0.222521,692.092628
2010-12-23,3601.0,302.0,3370.0,251.5017,227.3,197.27782,0.433884,-0.900969,694.349917
2010-12-24,8377.0,8416.0,1674.0,256.5219,230.6,7181.381028,-0.433884,-0.900969,2503.830776
2010-12-25,2982.5,124.0,2896.0,219.15625,202.75,118.13884,-0.974928,-0.222521,2498.932562
2010-12-26,5904.0,4137.0,3100.0,178.55,134.6,3421.450149,-0.781831,0.62349,3573.656672
2010-12-27,8463.0,9140.0,1712.0,210.2624,148.2,7797.2992,0.0,1.0,3778.96273
2010-12-28,5140.0,1575.0,3868.0,192.3109,152.5,1306.199574,0.781831,0.62349,4174.982974
2010-12-29,8794.0,9812.0,1516.0,191.6603,133.55,8331.97,0.974928,-0.222521,5811.822925
2010-12-30,8056.0,8198.0,2244.0,209.4251,167.8,7061.0848,0.433884,-0.900969,5566.418125
2010-12-31,8046.0,6735.0,2577.0,180.4952,125.9,5419.6614,-0.433884,-0.900969,6937.572067
2011-01-01,6051.5,3392.5,3009.0,178.503,124.3,2702.684311,-0.974928,-0.222521,5061.143504
2011-01-02,6227.5,4137.5,3489.5,210.58765,182.3,3842.942227,-0.781831,0.62349,3988.429313
2011-01-03,3171.0,583.0,2913.0,213.0096,186.7,420.048159,0.0,1.0,2321.891566
2011-01-04,5543.6,7072.8,1595.3,217.96762,178.5,6784.807,0.781831,0.62349,3682.599129
2011-01-05,3000.4,2116.45,2090.45,200.59518,187.45,1988.939225,0.974928,-0.222521,3064.598128
2011-01-06,2755.666667,2509.583333,1694.25,175.918383,148.283333,2520.244192,0.433884,-0.900969,3764.663472
2011-01-07,2570.833333,2713.833333,1703.666667,121.593172,98.983333,2539.467467,-0.433884,-0.900969,2349.550294
2011-01-08,3239.0,3737.083333,1595.083333,158.3472,115.558333,3591.207417,-0.974928,-0.222521,2883.639692
2011-01-09,5001.0,7425.25,1150.75,168.788995,131.325,7258.89125,-0.781831,0.62349,4463.188711
2011-01-10,6706.5,9391.0,1066.0,165.03489,126.75,9064.4405,0.0,1.0,6638.179722
2011-01-11,6900.0,6292.0,2199.0,186.139,150.4,6273.2874,0.781831,0.62349,7532.206383
2011-01-12,8899.0,10950.0,1096.0,181.5002,124.5,9423.8045,0.974928,-0.222521,8253.844133
2011-01-13,8131.0,9171.0,2001.0,244.1453,171.9,8799.4015,0.433884,-0.900969,8165.4978
2011-01-14,7967.0,8210.0,2277.0,165.4529,89.7,7683.7,-0.433884,-0.900969,8635.635333
2011-01-15,6344.5,4950.0,3164.5,177.4626,124.5,4904.2058,-0.974928,-0.222521,7129.102433
2011-01-16,8402.0,9784.0,1637.0,202.772,158.6,9292.618,-0.781831,0.62349,7293.507933
2011-01-17,8461.0,9626.0,1257.0,224.6391,184.0,9277.194985,0.0,1.0,7824.672928
2011-01-18,6030.0,4643.0,2861.0,197.5047,148.95,4445.558756,0.781831,0.62349,7671.79058
2011-01-19,8225.166667,7972.5,1980.5,212.002133,170.183333,7714.295033,0.974928,-0.222521,7145.682925
2011-01-20,7979.333333,6723.0,2951.0,170.992517,113.316667,6290.388667,0.433884,-0.900969,6150.080819
2011-01-21,8959.833333,11251.0,1066.5,203.300033,137.516667,10733.018,-0.433884,-0.900969,8245.900567
2011-01-22,8669.666667,8658.0,1969.0,246.989267,201.133333,8253.115,-0.974928,-0.222521,8425.507222
2011-01-23,2522.0,87.5,2460.0,185.9955,151.0,249.257336,-0.781831,0.62349,6411.796779
2011-01-24,1943.5,40.5,1919.0,179.7251,173.05,421.294169,0.0,1.0,2974.555502
2011-01-25,6805.0,6503.0,2641.0,194.2141,164.3,6632.9428,0.781831,0.62349,2434.498102
2011-01-26,7538.0,7869.0,2373.0,213.5937,174.6,7648.452,0.974928,-0.222521,4900.896323
2011-01-27,7185.5,5829.0,2332.5,229.45135,198.85,5423.021975,0.433884,-0.900969,6568.138925
2011-01-28,4951.0,2083.0,3093.0,281.8937,265.0,2058.040169,-0.433884,-0.900969,5043.171381
2011-01-29,3973.833333,711.666667,3376.833333,259.501817,247.183333,686.454276,-0.974928,-0.222521,2722.505473
2011-01-30,2577.666667,90.333333,2504.666667,234.303533,222.266667,78.97309,-0.781831,0.62349,941.155845
2011-01-31,3045.0,458.0,2803.0,202.4828,181.6,372.605405,0.0,1.0,379.344257
2011-02-01,5584.0,3287.0,3259.0,202.1952,163.5,3089.041812,0.781831,0.62349,1180.206769
2011-02-02,6205.5,3169.0,3777.0,203.07875,169.9,2800.5696,0.974928,-0.222521,2087.405606
2011-02-03,6160.0,5778.0,1958.0,197.0515,145.1,5396.0643,0.433884,-0.900969,3761.891904
2011-02-04,6017.5,9278.5,957.0,191.4087,138.25,9030.57435,-0.433884,-0.900969,5742.40275
2011-02-05,2735.2,1338.0,2236.8,186.7256,172.56,1178.4658,-0.974928,-0.222521,5201.701483
2011-02-06,2491.05,2531.5,1559.7,142.251575,117.615,2288.121229,-0.781831,0.62349,4165.72046
2011-02-07,1491.5,733.0,1233.5,101.206698,89.6,652.101317,0.0,1.0,1372.896115
2011-02-08,2942.75,3018.75,1600.5,166.897012,143.325,2844.922725,0.781831,0.62349,1928.381757
2011-02-09,2809.5,2024.25,2005.0,123.552805,100.75,1869.929776,0.974928,-0.222521,1788.984606
2011-02-10,2372.0,343.0,2231.0,174.1236,161.9,422.235037,0.433884,-0.900969,1712.362512
2011-02-11,7368.5,7678.5,1596.0,223.95075,193.3,7630.111025,-0.433884,-0.900969,3307.425279
2011-02-12,8644.0,9529.0,1353.0,192.7267,140.4,7999.348879,-0.974928,-0.222521,5350.564981
2011-02-13,7113.0,7437.0,1954.666667,198.597767,147.7,6910.439258,-0.781831,0.62349,7513.299721
2011-02-14,7343.0,8106.0,1899.333333,229.855333,192.8,7715.978533,0.0,1.0,7541.922223
2011-02-15,7594.5,8820.5,1449.0,250.5773,227.45,8507.132672,0.781831,0.62349,7711.183488
2011-02-16,3854.0,899.0,3258.0,231.2282,206.6,577.058494,0.974928,-0.222521,5600.056567
2011-02-17,2689.0,165.0,2585.0,217.5187,198.1,156.087024,0.433884,-0.900969,3080.09273
2011-02-18,4540.0,2461.0,3160.0,251.3687,234.8,2235.3808,-0.433884,-0.900969,989.508773
